sequence_id	M301474.lib1	M301475.lib1	M301476.lib1	M301477.lib1	M301478.lib1	M301479.lib1	M301480.lib1	M301481.lib1	M301482.lib1	M301483.lib1	M301484.lib1	M301485.lib1	M301486.lib1	M301487.lib1	M301488.lib1	M301489.lib1	M301490.lib1	M301491.lib1	M301492.lib1	M301493.lib1	M301494.lib1	M301495.lib1	M301496.lib1	M301497.lib1	M301498.lib1	M301499.lib1	M301500.lib1	M301501.lib1	M301502.lib1	M301503.lib1	M301504.lib1	M301505.lib1	M301506.lib1	M301507.lib1	M301508.lib1	M301509.lib1	M301510.lib1	M301511.lib1	M301512.lib1	M301513.lib1	M301514.lib1	M301515.lib1	M301516.lib1	M301517.lib1	M301518.lib1	M301519.lib1	M301520.lib1	M301521.lib1	M301522.lib1	M301523.lib1	M301524.lib1	M301525.lib1	M301526.lib1	M301527.lib1	M301528.lib1	M301529.lib1	M301530.lib1	M301531.lib1	M301532.lib1	M301533.lib1	M301534.lib1	M301535.lib1	M301536.lib1	M301537.lib1	M301538.lib1	M301539.lib1	M301540.lib1	M301541.lib1	M301542.lib1	M301543.lib1	M301544.lib1	M301545.lib1	M301546.lib1	M301547.lib1	M301548.lib1	M301549.lib1	M301550.lib1	M301551.lib1	M301552.lib1	M301553.lib1	M301554.lib1	M301555.lib1	M301556.lib1	M301557.lib1	M301558.lib1	M301559.lib1	M301560.lib1	M301561.lib1	M301562.lib1	M301563.lib1	M301564.lib1	M301565.lib1	M301566.lib1	M301567.lib1	M301568.lib1	M301569.lib1
GPB:bin_000011	1349	0	2054	1613	1084	0	1696	150	1344	0	560	1075	300	652	0	1344	596	992	0	298	802	0	1289	285	0	658	0	422	0	450	965	0	270	0	300	744	629	148	0	1337	0	0	0	0	0	148	0	708	1468	1193	2049	0	1744	2021	1241	0	1112	1619	1345	484	0	1200	1862	1703	1852	0	778	141	150	0	0	1579	0	300	782	300	0	437	0	450	712	0	0	446	0	0	150	150	0	0	0	555	150	0	0	0
GPB:bin_000012	181933	500	182521	178565	184856	150	181711	161076	179539	107576	175017	173739	175373	168909	2525	177488	174037	137996	2260	156237	157864	2339	172442	153658	7564	134305	2579	68142	4148	146106	126611	150914	150959	4307	120013	143831	127861	11532	1642	111785	94486	47668	38450	2437	7418	27685	4795	108506	177998	176103	180268	6890	202858	182145	178381	298	190320	203468	196819	7908	21443	184134	195671	190153	172504	597	156970	167763	166068	2862	148340	197662	1912	163853	166798	131557	4886	153932	612	133976	106970	123695	120358	105185	1444	5173	113966	73637	48712	2372	121048	98015	110210	98237	2477	61540
GPB:bin_000013	1446981	2886	1513743	1380628	1594466	1353	1512641	1285908	1439356	714000	1323524	1226523	1300226	1226964	8882	1370354	1390208	1412429	13849	1124667	1100117	8185	1136065	1053365	34498	785259	26756	320098	18008	925270	725862	940045	951033	19058	784408	964878	817566	42796	8070	668702	417104	221296	193713	17994	52781	150768	21172	542238	1346805	1393844	1397245	33502	1549427	1383652	1353369	1316	1595315	1557989	1536631	39551	124500	1517631	1457250	1478450	1221470	4738	1042919	1320445	1054223	17067	941343	1595037	5279	1081880	1090150	655617	22660	1000676	6246	815874	570054	755096	663218	465662	12522	29023	578913	353870	252144	20903	1020699	484358	592284	546493	8417	339045
GPB:bin_000014	2690557	983	1812722	1704871	1918657	1357	2321586	681559	1965880	295533	1760511	1650300	1582089	1561851	9890	2175472	1476881	508720	8099	748864	1035238	5366	1027424	1321051	45243	734605	15295	199040	18357	939634	546977	845164	913007	13029	688865	850524	462477	38181	6002	534155	210088	139493	108393	19228	26534	91199	24692	409854	2108828	1829657	1809248	19188	2168333	1896111	2111373	1468	2180277	2288142	1690166	26072	63547	1746122	2191761	2456521	1568192	4260	797938	1493501	1056695	17994	847766	2454172	8636	1110939	876246	404461	13261	1010464	4558	546738	274055	314300	335076	275381	11502	28117	386726	250274	155574	21499	428445	279887	372798	370815	7327	232154
GPB:bin_000015	1230069	495	1219227	1141173	1300022	0	1076398	505699	1039908	244800	912501	895412	968014	870378	7193	972128	840086	524564	2706	591974	637340	3570	782093	710479	11273	399889	7000	143175	5765	556217	449596	527053	517900	7499	326378	521585	401679	17444	1981	347840	231289	90311	55003	5255	7920	65870	8983	268195	1193675	1090959	1156017	17073	1380628	1078228	1012029	0	1246998	1289433	1191662	30789	36899	1141942	1174262	1064836	899025	1147	685903	984622	650989	4815	576961	1196721	742	735694	765015	418170	7901	702067	2083	462137	277370	358089	315580	229788	3302	6591	348576	133225	86400	6404	260522	219015	287860	271835	3185	132756
GPB:bin_000016	304207	300	306470	296298	307898	428	296739	239477	296771	173558	292030	285285	291516	286065	5786	295557	285421	224716	3310	251671	256763	3489	269241	252611	10642	220777	8692	123343	5889	241644	212596	248187	254488	7367	210491	244814	213743	21284	2324	195767	154490	85659	62614	7874	16357	62771	7067	179225	300509	299560	303169	8948	319058	299267	297888	677	311851	314873	312973	20750	47804	305349	314241	309493	282156	1651	259284	284707	271004	5852	251538	309663	3258	270763	268681	201671	9165	258694	2143	231857	159918	201149	187340	168574	3042	10301	182870	128811	95521	6957	182118	151477	181178	173968	3720	121346
GPB:bin_000017	273350	255	264362	205218	318684	0	211575	218319	197598	57535	334244	136599	227655	220136	910	132095	421446	216445	733	102957	160137	0	264029	40803	3879	22616	1800	17495	2487	79285	27310	80386	85681	1321	20204	34917	50657	54367	525	63280	29581	14444	6108	1837	2538	12757	2688	31314	251048	250346	425900	907	351201	334755	288729	0	613386	404817	382261	450	3192	138560	292035	604871	247539	1033	92918	133301	193008	1947	259776	327012	411	77832	87556	51786	1770	50190	300	74399	56030	35620	23206	53524	477	4441	63237	18698	9653	1717	73645	53559	13992	55633	1050	18431
GPB:bin_000018	21904	0	17916	18580	21068	0	18747	10086	17868	6728	21971	19391	19204	20165	205	19260	17614	11846	450	15538	13846	0	15473	14240	0	12158	327	6258	0	13487	11733	14367	13484	278	9998	17230	10171	478	306	10353	5810	4227	4140	0	470	3480	450	9783	17349	20174	21801	300	22807	19504	18610	0	21070	23888	21743	578	1873	20172	22002	18413	17612	0	13392	18555	17177	300	14934	27226	230	17608	16293	9760	0	16247	0	13430	7777	11099	8436	6171	0	75	9347	5303	5074	755	8836	8665	7436	8162	0	4768
GPB:bin_000019	1483591	321	1502044	1313220	1707113	283	1435364	565121	1298043	139435	1197718	1032678	1013008	670077	1262	1179680	987087	299419	2337	476883	407424	2797	683129	333641	9428	172740	1734	56523	4453	412635	247417	522446	202420	3129	167664	385296	152165	18929	1486	58130	169910	13081	76626	4710	6377	18111	4994	186777	1606319	1480489	1460873	4201	1913029	1395676	1309961	184	1776788	1641625	1477753	6118	9276	1621147	1407414	1512380	672401	300	469495	922887	941706	5792	539974	1583058	2026	762397	577678	116652	2666	289691	1353	384579	152361	219676	114352	57496	2291	5385	147704	88729	22747	6050	85422	74712	35944	138826	2535	109148
GPB:bin_000020	13508	0	9320	7864	7753	0	9912	6683	7219	3428	10392	9338	8908	6450	0	9867	7169	5184	125	5374	5373	0	7511	7871	514	3958	131	440	300	4094	3627	3722	3504	0	3596	4981	2733	386	0	1949	1704	1716	0	0	300	706	354	2927	10305	8598	10774	300	11865	11824	10529	0	9663	9276	8612	0	637	9088	9954	12458	7433	0	7227	6929	6315	0	3873	11545	0	6589	5469	2899	0	5303	0	4882	4898	2180	2076	1898	262	450	2740	824	335	0	2920	3633	2253	1075	0	1521
GPB:bin_000021	2906507	1613	2824775	2812730	2349900	1500	2474555	865416	2805558	354686	2812322	1846584	2279819	1858631	10026	2707305	1020100	487070	7997	2191081	1718859	6769	2479035	1385123	54339	1755172	12489	178100	29135	1720788	281557	1685212	287393	20258	322173	344638	1817717	34484	11330	1205633	553409	99451	236653	22407	26214	130789	27687	270351	2648292	2621264	2354473	18455	2925975	2323284	2650044	623	2786630	3045084	2771756	21514	36005	2258895	2120880	2875402	2147512	7036	2000529	1904051	350421	18123	643727	2755369	8346	2004623	942119	1429222	10137	743360	7367	453891	167185	207627	215415	578446	18376	33539	1212826	165897	96413	24633	1757702	210535	180946	391345	13160	225406
GPB:bin_000022	1950718	1334	2053834	1856313	2185007	894	1786105	776262	1628350	359368	1608200	1409467	1423455	1214858	8734	1419766	1264921	738823	5996	872633	993577	3774	1062672	1053335	27007	598947	10976	188455	10842	750715	681473	858868	866982	9712	554141	881660	485670	30158	3480	473766	226340	120864	108770	10131	15421	82193	16089	427053	1940281	1905365	1932304	17896	2431516	1813697	1826309	493	2105287	2256393	1876977	69914	53380	1709822	2174121	1821892	1106339	1371	982494	1248473	1104290	9906	897069	2173526	5218	1260835	833600	635583	12057	900924	2259	556063	475437	491833	407513	331452	9587	15745	432139	232147	112446	12222	332338	311540	420700	351264	4565	232998
GPB:bin_000023	2802863	2301	2791469	2788790	2796449	1611	2778022	2739270	2762336	1892500	2720741	2659988	2719009	2491407	8485	2738117	2520762	1316782	12741	1939768	1931574	10813	2353146	1876035	72412	896071	27310	314110	38864	1715400	1443226	1751000	1677609	31838	625869	1510658	694594	31584	10842	721565	370706	272471	94998	29747	41544	155526	33710	356969	2789398	2797029	2808377	99634	2860526	2818581	2800527	1458	2844884	2850658	2789409	19939	178071	2773932	2805545	2841088	2545711	7642	2102193	2517393	2184109	23333	1681958	2830396	13632	2242885	1765769	1005463	14026	1606519	9278	1671967	476699	754443	853877	846885	21632	45564	1008627	340550	430747	37356	813434	170620	636395	730465	19420	460204
GPB:bin_000024	218969	222	214123	216545	227050	0	208587	152422	213594	83666	208431	193151	202110	187463	1841	209450	187358	126160	1053	151273	160027	1565	175016	162299	7422	131953	3639	50623	3235	138153	113825	155409	148794	2686	108983	137427	111110	8451	1726	102293	67239	36973	26071	4444	8289	27213	2619	93196	210231	218527	218153	5006	254515	214783	208257	345	236258	247594	234279	7038	20216	222490	223486	233773	194177	1456	156883	193590	171687	3074	153695	242129	638	171397	174907	116754	3040	162877	1373	126169	85407	102395	90136	93632	2631	5431	88858	52794	39160	5351	93233	77904	84072	80173	408	48251
GPB:bin_000025	50516	526	50459	48981	49510	370	48994	49074	49896	45047	51004	49525	49641	48474	10458	50504	49507	49012	4800	49872	50206	5772	50978	48284	13703	48464	7170	41345	8640	48506	46867	50903	50635	7346	47080	48316	48456	22786	2517	46400	45123	39797	34827	6466	8939	34129	8620	48245	50525	50408	48409	10585	51438	50400	49286	299	49917	52836	51672	12453	30963	52153	51746	51785	50512	1159	50540	51511	48945	9237	48743	51476	3953	49297	51000	48287	10565	49326	1711	46529	43157	45117	45826	42984	7304	12410	47080	38114	38690	6736	45704	44503	46880	44602	3985	41947
GPB:bin_000026	1617948	797	1559676	1675490	1580039	434	1580196	1127569	1438459	193126	1482229	1882975	1334173	831616	3609	1633804	981393	450915	2830	647600	765152	4075	888715	691749	17768	446058	12910	46563	8205	691611	398055	570180	609082	8084	477719	684042	370032	9179	2385	239278	136521	98916	42111	7985	6287	69986	5427	176346	1538470	1889799	1603010	13262	2127915	1642263	1745710	0	1864438	1948778	1918135	2442	10839	1996937	1757213	1829573	1308640	3216	655535	875977	936649	7607	772258	1800652	1876	708719	751577	317878	2033	670036	2471	617213	140151	472814	254196	144704	5472	11253	190278	45583	15018	8513	224797	116271	219636	205836	5903	94079
GPB:bin_000027	337310	428	334520	327521	361251	463	318871	195234	311535	100704	299032	278882	297826	262766	2358	310426	277619	153420	2375	198298	222435	2598	246717	213058	9939	159758	3472	64913	2533	190728	152063	202337	208501	3007	137083	192184	154083	7856	1146	139836	107958	39751	23010	4138	5340	31153	4880	103006	328155	325941	328700	5602	372060	327681	312646	0	351823	361612	340863	7463	17854	326909	338094	336868	276357	900	211038	284115	243925	3102	207469	349667	1017	246325	248799	156744	3797	228903	616	171573	96986	146284	116763	105795	1284	3581	121060	60985	43051	3616	112774	84910	116925	105314	2270	60229
GPB:bin_000028	1061338	150	1079043	951049	1122212	84	954339	249629	767353	97725	662786	479716	683437	663577	2426	825302	597980	233368	2626	250489	295170	1328	352603	203624	9596	61825	1514	42747	3737	152922	160848	259707	165962	2156	126406	146146	255258	5420	382	167112	99782	35924	14858	3466	2574	36035	1767	68610	1045060	1081919	1016661	3122	1356990	1276697	1026875	0	1081665	1389998	1110155	40655	11654	1170620	1100769	1220606	488827	300	216201	551921	339472	3693	257488	1147072	1304	452250	340912	112892	1719	212202	0	350196	98944	136257	115789	96857	2442	5204	142422	32471	15717	3438	101925	68186	69441	302388	1550	137038
GPB:bin_000029	203261	336	199801	198132	201921	0	191165	162912	197576	91583	199982	182512	181290	167539	1237	181011	172464	105927	1186	133515	136568	580	165411	147104	6503	107741	3021	30633	1601	115291	100430	129637	122650	3132	92603	120992	89807	7529	1735	78644	55042	26462	15630	2886	5650	18245	3026	66160	190933	198284	209535	4533	232143	199377	200547	0	218071	226088	198130	5955	16218	200466	227068	219952	170042	651	138330	161322	155566	2572	137539	214190	638	145788	154992	94299	1575	145755	1111	106678	78505	89616	88027	68404	2047	5022	76416	46446	31200	2063	73345	62400	77907	55061	892	31801
GPB:bin_000030	414290	797	412847	402810	417054	150	396620	359050	399142	240143	408508	391547	390383	362203	7656	396162	383094	286536	6357	324169	333677	3103	383455	337345	19149	279152	14357	135088	10652	317524	256956	327439	312276	10766	250703	304339	259766	26839	2639	229560	189199	117889	69606	9353	23081	74058	7635	223339	402609	401635	414746	13731	454242	404853	400884	385	437661	451679	427784	26232	68296	410728	443545	436019	365587	2357	335444	372483	352120	8185	325135	434369	3476	347697	366021	273285	13110	337873	2484	287700	221462	255047	254121	224587	5698	12317	234105	157150	113012	7271	219444	201645	223346	207983	2606	140802
GPB:bin_000031	498179	600	489332	462457	501826	292	457403	336558	473514	175596	464134	429068	432023	414687	5352	482607	414086	273144	2478	328764	356539	2192	394683	333169	16792	289520	9491	105719	4935	309818	246526	337302	306646	6121	229712	302269	236525	14437	2095	218184	164979	71268	59814	6648	13477	53911	7032	178662	473225	464687	478060	9370	555657	475376	465930	0	533181	557387	487136	16440	39937	469433	490310	520806	401845	1537	343731	434332	363462	3396	322286	516957	2771	372677	366511	261755	6607	335659	1217	276622	163897	211977	203259	178424	4097	12925	201323	106920	88017	6771	217208	160568	198652	177040	3951	105960
GPB:bin_000032	1527961	323	1499721	1418825	1804415	643	1735604	403857	1222810	176980	1291259	964449	1222780	930030	3456	1500566	1170424	223508	2852	605374	627887	1642	659590	424832	14732	367114	3244	70746	6539	579152	384831	507590	151601	4689	167079	392124	198072	7238	1675	468133	172838	66511	56940	4389	7199	33013	3627	199219	1387169	1455426	1646119	20136	2131884	1676565	1917941	0	1924784	1884562	1894973	3493	38473	1343894	2131436	1635674	1064181	3546	1041042	1346628	538813	6417	434732	1294806	2716	556250	378097	400019	2851	686311	1490	429252	83049	159464	115820	124937	3901	9725	244964	182937	31445	9725	160547	170684	203207	206693	2311	150407
GPB:bin_000033	1704716	1490	1710487	1649951	1825430	949	1585863	832931	1517689	424862	1465130	1405150	1463687	1338148	9283	1501559	1371828	776004	5675	953166	1099803	5598	1220032	1156875	16884	763479	11965	223565	10094	952634	698361	926204	964056	8941	672484	926746	695387	29641	2594	610825	341822	159104	112796	12077	15304	108126	11234	505846	1668544	1597630	1633085	27584	1985163	1559213	1502763	340	1785818	1848817	1707979	27946	106053	1733151	1786458	1613545	1334010	2223	1097200	1377074	1226625	8994	1023438	1794315	2716	1157794	1209219	645402	11320	1076759	1021	811668	392945	616568	537842	420152	6282	15379	554848	241305	189240	13112	431076	371834	483305	410964	5705	234288
GPB:bin_000034	554378	0	444640	363373	549315	0	626740	279323	463438	62175	597523	369294	388734	349788	2554	339762	557482	226191	1750	245271	226941	777	418247	184066	5404	174852	3760	38319	3264	213750	119269	102118	87086	2682	123441	265560	66933	8563	1534	138738	42711	26030	17223	4413	3172	21344	5893	59499	478895	502321	459317	4854	608322	574348	746976	0	492504	713893	558583	4331	14657	697836	606794	663663	194126	847	229567	499159	175972	4170	235564	514070	1623	170166	160955	183237	3016	314314	1176	187867	49393	89472	55070	50982	2463	4425	67221	34871	32373	5378	118745	84386	49616	48562	2932	39969
GPB:bin_000035	2796237	13486	2787490	2790833	2795377	6726	2793189	2739127	2794738	2476693	2791523	2777456	2780771	2741403	63982	2765831	2763129	2480091	77227	2663552	2713073	45174	2754801	2702980	296959	2454536	104906	1152617	125769	2635517	2302905	2626995	2588398	140256	2294878	2603807	2343697	298189	51909	2080617	1913826	897119	513569	139075	301294	573252	144456	1902584	2780412	2790875	2802289	186870	2853219	2797138	2781687	7402	2823475	2833800	2827412	261235	687271	2801282	2817337	2827627	2733139	29601	2676078	2744735	2738888	114295	2670710	2828102	48249	2707701	2705324	2281475	70455	2676995	28313	2520404	2026604	2343452	2295429	2516638	87685	189805	2175294	1472096	712226	148540	2095990	1853905	1850920	1696497	70315	1144369
GPB:bin_000036	1037551	1162	1058482	988671	1114025	0	965849	420217	846210	216894	820898	854762	865931	733422	5034	874266	894986	428176	3255	476622	547008	1560	673024	587193	12158	376356	3679	130178	4073	466048	334025	550126	419550	5685	419216	443708	311518	13947	1675	222352	174873	70244	53812	6246	8893	48446	5233	266362	1011354	943329	961846	7632	1257998	987990	896054	704	1105907	1101130	1033965	9871	67371	1066775	1040735	1015172	732832	1893	512265	735852	613663	4368	547533	1118572	2066	715612	587952	339683	6399	556160	1174	381772	255981	254652	286358	191593	3682	10574	214682	113636	189634	7538	281979	177370	198086	191627	1828	121168
GPB:bin_000037	604646	856	579969	575180	604594	0	569166	425023	568820	262702	556370	544087	548064	515268	6203	565993	520119	358536	5375	425301	445755	3988	492073	451516	21520	368199	11489	154068	14437	406774	343706	414866	424528	11838	323389	413290	313854	31357	5836	293281	211689	111865	81266	11748	16206	67820	11321	268389	581465	573995	600891	18215	668115	575436	573928	475	624629	648218	619423	28936	60823	596736	625287	621547	512085	3654	452160	522948	509143	8254	409605	641032	7122	472067	490461	331651	9694	449165	2384	354234	236939	316707	282274	243658	5284	19408	294892	165610	109869	12399	271358	225458	262854	232837	5128	148521
GPB:bin_000038	303785	360	258186	286726	276880	299	235580	298038	232419	94001	303615	156804	308888	119458	4003	163560	412041	40647	4863	166232	151580	692	211606	204621	8718	26224	2430	19189	6904	102324	162543	35882	26827	7879	24852	29595	64734	9461	2625	26212	23032	23040	19838	3230	5901	31079	7104	23650	377369	307506	231319	10690	556652	292816	381294	149	382925	452610	263692	9195	16421	130709	219053	283710	182121	2701	154135	180388	192235	6629	99891	209309	7754	77474	53181	27499	4632	29265	2902	83164	127456	24633	24347	54073	4285	6416	24358	62772	19900	7335	61393	22740	30282	22656	2018	24124
GPB:bin_000039	37364	0	36499	37084	37503	0	35102	29167	36649	20170	35093	33861	36206	33047	1286	36339	34814	24232	300	28502	30154	739	31608	28998	1637	25398	748	10610	739	27010	24377	28201	30686	150	24431	28312	22602	1673	600	20291	15784	7979	4923	298	830	4721	518	20214	35068	36799	36767	836	40371	36218	36355	0	38561	38072	35917	2852	5288	35660	38629	37321	31932	0	28229	33808	32541	548	30811	37659	299	32550	31810	24550	1524	30365	0	25086	19146	22604	20042	15864	0	739	20405	12508	8268	300	21518	14948	18049	17667	0	9882
GPB:bin_000040	6945	214	6309	6169	6735	0	5778	4346	5660	3075	5961	6647	6183	6667	0	5848	6122	4006	346	4663	5123	0	5353	5297	0	5242	0	1005	300	5169	5188	4913	6042	0	4310	5767	3487	652	0	2689	2608	2669	343	227	216	1059	300	2714	6389	6473	6673	0	7005	5739	5794	0	6132	6781	5925	789	326	6963	6018	6807	6149	0	5444	6360	5633	143	4680	6767	148	6163	7147	3162	0	6285	0	3713	1960	3981	2290	1869	0	252	2734	1641	1166	85	3318	2135	2364	2459	0	1082
GPB:bin_000041	988993	226	796464	769567	850801	300	548165	225766	646750	51376	532609	557163	636659	389718	891	565494	418459	222327	703	257650	190976	674	201749	172303	6107	85104	990	44877	2402	204286	241819	253205	339020	2415	55882	111217	27733	2609	0	184451	4013	5153	4212	1741	2311	20762	1546	57311	719970	826165	743673	579	1252453	896911	850707	216	748499	1171079	839548	1989	10820	640256	671049	732788	353751	379	62914	431117	427988	3513	325733	837229	638	179335	235045	80601	1066	36742	605	151080	38833	62157	61194	59526	896	1809	58920	46823	9220	2736	69067	7160	4532	56392	1505	57022
GPB:bin_000042	813	0	1380	2571	1635	0	1015	963	725	0	898	1014	1733	628	0	780	1188	752	0	452	685	0	276	896	0	194	0	888	324	628	151	392	620	0	300	599	838	0	0	450	794	300	150	0	0	351	388	618	735	867	1123	99	956	989	1086	0	852	1401	1035	146	0	956	1293	1211	1294	0	1138	846	150	603	601	1648	150	379	1452	0	0	1123	0	971	106	450	150	0	150	300	0	150	0	150	597	673	1056	0	0	300
GPB:bin_000043	3835948	5048	3854459	3789761	3900730	2232	3795693	1950258	3662581	1075812	3538907	3522902	3523688	3403810	16940	3648357	3431821	2030716	19110	2418483	2657606	14184	2963376	3003460	76777	1873201	51271	519533	36628	2309536	1692400	2337274	2424156	30554	1632847	2236955	1599214	57423	15267	1579593	761397	330708	229655	41776	39176	214850	43420	877002	3835214	3809415	3827938	81626	3942042	3781604	3759334	3293	3909185	3910561	3855867	34293	232062	3857573	3908246	3775464	3229790	7921	2704173	3261726	3013237	35336	2494682	3831893	11852	3013528	2974207	1593045	31087	2660050	8025	2172207	936607	1113216	1112857	925847	22938	50428	1411466	633869	479684	45127	961015	752497	1233111	1072683	17136	607399
GPB:bin_000044	96268	0	93761	91597	99201	0	90276	62956	89228	27321	84875	82428	85191	77219	1475	92261	84396	40315	259	56540	61557	300	68542	61479	2351	44185	1215	15030	548	52992	38687	56949	56972	940	39043	54068	38750	1520	300	37104	27810	9791	7372	1303	1831	5883	699	31410	94648	89760	93112	1309	107298	92911	92606	0	101114	104787	96120	1611	7155	96243	97134	93959	80675	0	62396	79983	67937	900	56914	97924	188	68959	66820	41749	1181	64823	0	48767	31750	29061	34527	20777	598	2259	27907	13272	12132	733	28071	25031	29519	28950	290	17087
GPB:bin_000045	3715303	3562	3720115	3652509	3846110	764	3583370	1833637	3522964	933132	3385301	3266883	3327559	3009418	23260	3490235	3149666	1441453	16824	1986805	2352460	8188	2517296	2268689	59805	1273036	20526	364643	27700	2023245	1300924	1707402	1853053	22889	1247101	2174045	1403370	44212	10928	1136794	662300	326214	197684	34617	26764	182145	35511	1057968	3775643	3618112	3692917	36843	3934973	3588419	3589580	2271	3836099	3889398	3728736	106147	181296	3783705	3890922	3681911	2993527	5380	2209109	2942594	2881109	23073	2068212	3722345	8499	2503454	2164999	1362700	28417	2160782	4975	1577622	721731	1607082	1105698	731187	19167	47647	1046015	386774	321914	31017	783019	945312	787789	689013	13213	450881
GPB:bin_000046	1077451	814	1076599	1065148	1087267	797	1029276	674793	982364	321933	947484	921123	961312	881535	1741	1003292	982533	487229	3037	649970	679992	3767	738538	672953	15397	463882	10611	90562	8751	567047	423782	661156	717806	6651	417146	634982	393356	14489	4695	341479	258191	112050	50693	3416	11237	56053	8504	298508	1050074	1007134	1047632	13829	1219264	1005504	990651	831	1127777	1169404	1047200	10492	72318	1088248	1158881	1021578	906243	1767	669090	950455	770724	6943	644668	1128738	2692	781640	834081	485571	8499	679815	1152	494602	263667	352234	381469	252644	5512	12992	316788	181000	97925	8695	265086	213417	322928	248960	3816	164808
GPB:bin_000047	202330	204	198793	201234	199983	457	196532	179570	197837	131912	196094	193250	191617	185106	3926	199582	190642	146149	4900	169672	175619	1419	183638	174252	9292	152626	5225	84084	3531	159879	142383	159608	166220	4576	136065	166265	138760	16795	1893	124947	101976	70089	47353	4122	11224	48271	4738	127087	191190	197224	202952	6928	217541	200429	195531	0	209002	213037	206136	13413	32479	204960	211158	207548	183688	1562	171147	186974	185767	6134	163798	213290	1757	172204	181758	143344	6998	173144	846	150726	130463	139174	133244	119938	2970	5797	127458	90617	79503	4327	129306	113138	123203	111576	5278	81459
GPB:bin_000048	2079259	23727	2192117	2013442	2583838	7942	2026701	837474	1819876	171994	1786882	1444649	1595687	1418353	10545	1662124	1239832	485704	17398	773336	992067	13593	722379	833929	39070	702571	16917	143131	32908	506345	578649	740785	2021427	32024	471609	1124338	430749	22035	13188	407754	127186	61920	92343	26707	30613	47770	23935	241480	1987273	2108779	2326521	31479	2680507	2132146	2088780	9609	2472983	2764906	2259536	59418	22246	2026441	2487191	2045723	1123379	14468	1155113	1215154	1060412	22153	550615	2388219	12400	1165513	924951	480360	23017	788159	12443	380462	336189	364708	243740	208849	15683	25778	577458	187457	114649	25810	287232	290229	235038	216005	23656	204229
GPB:bin_000049	13321	450	14983	15014	17228	0	12426	4557	11669	1977	11357	12009	14337	11058	450	15030	9067	8557	2100	6201	7284	565	9175	7723	1905	7182	686	4756	2804	8389	10516	8055	16247	4092	7584	8530	8760	2472	184	4022	6163	2641	3128	3155	2475	4458	1130	1919	13607	13526	16987	768	20611	12641	14148	0	17701	13786	16203	1232	1053	18711	17709	11817	8679	928	12234	8520	12229	805	7641	17485	1284	12506	7391	4126	1584	8953	1903	4279	6090	6290	4123	3896	1766	3645	8110	5183	2428	1822	9858	6081	4500	9089	1498	6614
GPB:bin_000050	5180	0	4245	2926	6037	0	5862	2164	3230	446	4914	4089	3135	2365	0	4243	3828	1940	0	2063	1289	0	2201	1880	0	300	226	107	150	1287	740	1488	1359	300	1453	1949	966	0	0	1430	0	0	0	0	0	0	0	449	2650	2799	5416	0	6311	4281	5942	0	4946	3259	3154	0	0	3480	3551	5254	2857	0	2504	2590	421	0	600	5568	0	1132	1377	934	0	1365	0	2275	712	1100	300	608	0	0	455	150	600	0	1414	900	601	254	0	556
GPB:bin_000051	2106686	7180	2101147	2096291	2082851	6276	2075478	2010516	2085134	1678729	2124580	2055059	2052662	1994797	37528	2032069	2005588	1674227	40192	1885703	1964064	25443	2073940	1956154	147575	1649925	68319	723053	61468	1857373	1526311	1865252	1774628	70006	1521275	1809727	1566966	187032	20920	1364675	1258808	590970	309276	70932	173801	330892	71505	1208086	2048745	2091140	2114130	114034	2153500	2068667	2067571	3135	2136709	2150855	2152240	157028	405974	2078228	2085492	2192742	1963671	16813	1883284	1998540	1986130	64142	1873299	2133796	23352	1950267	1955944	1487480	46649	1891158	14316	1721680	1292705	1551837	1528977	1797869	40463	98946	1439415	946161	428379	78775	1359894	1201549	1197389	1085640	35112	682882
GPB:bin_000052	2773255	2256	2658284	2622214	2813527	2139	2602785	1392120	2564703	642138	2503900	2355535	2535081	2122592	25703	2596403	2305199	1096260	15642	1563855	1678065	10335	2113284	1693858	46623	1104693	20249	491950	27594	1548005	1026427	1493295	1536053	24332	905678	1509797	979560	58969	7956	835499	552297	191678	142037	24113	37524	152072	28454	540633	2661343	2700132	2822461	53884	2996805	2610718	2674987	1159	2869112	2932186	2888178	43837	196181	2596816	2938388	2818580	2008779	4675	1923977	2412461	1977382	21929	1550844	2844083	8045	1971602	1661794	994988	28617	1942569	6803	1160737	787149	1079312	863752	553907	17779	34112	777723	413664	230083	26425	609789	402937	739296	701568	13239	385812
GPB:bin_000053	144278	316	140206	142060	143160	561	139371	126235	144939	80943	139515	140656	135524	127743	2459	140479	135984	101578	1239	122072	119846	1152	129293	121223	3441	98995	3638	51865	3901	116293	92294	116535	111717	1253	97375	106825	95763	9467	1648	84403	71840	39379	32476	1677	4718	30421	2698	80881	141010	139120	143051	3643	162498	148930	140998	384	152352	158522	154521	4930	16794	149370	149997	149187	130158	279	120110	133053	129084	1675	123673	154950	246	127193	128339	105973	3490	125832	870	101897	76565	91577	92435	74864	1242	2744	83438	56500	49538	3027	82711	78396	81666	72386	763	51417
